eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
1010257,EHB,9265464,1999,7,8,19,22,51.049999,,22.357,35.997,54,32,11,43,4.1,5.14,0.2
1010258,ISC,3111841,1999,7,9,11,42,33.759999,0.57,27.504,34.601,6.7,5.208,0,57.5,7.6,4.21,0.2
1010259,ISC,3111921,1999,7,10,11,18,45.429999,0.51,20.691,39.823,4.1,5.2,90,5,,2.9,0.3
1010260,ISC,3112133,1999,7,12,22,25,46.859999,0.5,20.794,37.202,5.2,3.625,0,5,,3.87,0.3
1010261,ISC,3112579,1999,7,18,7,51,26.82,0.43,21.961,38.191,3.751,4,90,5,,3.32,0.3
1010262,ISC,3112587,1999,7,18,10,21,17.26,2.15,22.567,34.913,10.32,7.646,0,23,14.2,3.45,0.3
1010263,ISC,3112722,1999,7,20,3,57,35.45,2.42,23.992,35.008,25.97,11.46,0,74.9,11,2.9,0.3
1010264,ISC,3112772,1999,7,20,19,15,18.73,0.54,21.763,38.389,3.7,2.697,0,20.7,5.6,4.01,0.3
1010265,ISC,3113007,1999,7,24,0,1,53.63,1.01,26.753,34.936,5.9,4.095,0,28.9,9.1,3.73,0.3
1010266,EHB,9265604,1999,7,24,16,5,51.289999,,27.991,39.383,57,44,21,10,,5.08,0.2
1010267,EHB,9265605,1999,7,25,6,56,56.42,,27.984,39.321,42,25,13,21.2,3.7,5.25,0
1010268,ISC,3113320,1999,7,26,20,14,32.409999,0.22,27.153,36.641,3.8,2.8,0,153.7,3.4,4.14,0.3
1010269,ISC,3113565,1999,7,29,18,10,27.059999,3.93,23.165,34.731,20.42,9.67,0,1.9,17.5,3.32,0.3
1010270,ISC,3113664,1999,7,31,7,19,9.779999,0.36,22.061,38.374,3.307,3.6,90,5,,3.73,0.3
1010271,ISC,3113678,1999,7,31,12,21,8.769999,0.49,21.878,38.337,4.614,4.1,90,5,,2.63,0.3
1010272,ISC,3144801,1999,8,2,15,23,25.449999,1.35,21.91,36.965,12.24,13.65,90,38,,2.49,0.3
1010273,ISC,3144948,1999,8,4,8,1,31.649999,0.67,22.432,35.83,7,4.68,0,109.6,7.7,3.32,0.3
1010274,ISC,3145403,1999,8,9,19,24,16.589999,0.67,26.766,34.56,7.039,8.1,90,75.9,8.4,3.32,0.3
1010275,ISC,3145478,1999,8,10,22,4,47.479999,0.65,21.758,36.246,6.1,3.67,0,62.8,6.2,3.73,0.3
1010276,ISC,3145760,1999,8,12,23,25,23.969999,1.11,21.475,38.082,6.466,4.9,90,2.5,10.7,3.04,0.3
1010277,ISC,3145839,1999,8,13,19,16,9.71,1.64,23.61,35.551,15.98,9.753,0,76,8.7,3.45,0.3
1010278,ISC,3145878,1999,8,14,1,17,7.639999,2.96,23.196,35.058,8.8,5.179,0,0.4,19.1,3.59,0.3
1010279,ISC,3145921,1999,8,14,15,8,47.27,1.2,21.284,36.658,12.32,6.055,0,5,,3.18,0.3
1010280,ISC,3145929,1999,8,14,17,17,9.949999,1.3,21.017,37.352,5.7,4.147,0,0.8,9.2,3.18,0.3
1010281,EHB,9265812,1999,8,16,6,3,57.5,,20.521,37.33,83,65,21,32.6,12.4,4.54,0.2
1010282,ISC,3146086,1999,8,16,8,32,9.39,0.4,20.976,39.21,3.182,4,90,5,,4.01,0.3
1010283,ISC,3146127,1999,8,16,20,45,45.429999,1.07,21.058,37.19,6.3,4.952,0,28.3,7.9,3.32,0.3
1010284,ISC-GEM,1655218,1999,8,17,0,1,40.579999,,29.979,40.807,4,3,11.6,15,3.6,7.58,0.1
1010285,ISC,3146141,1999,8,17,0,15,24.03,1.51,30.666,40.707,8.8,10.21,90,56,16.1,4.42,0.3
1010286,EHB,9265824,1999,8,17,0,16,28.079999,,29.911,40.711,121,66,11,10,,5.11,0.3
1010287,ISC,3146143,1999,8,17,0,21,5.91,0.54,30.346,40.664,11.43,8.1,0,10,,4.42,0.3
1010288,ISC,3146147,1999,8,17,0,31,53.35,0.84,30.484,39.779,14.21,8.531,0,10,,3.73,0.3
1010289,ISC,3146148,1999,8,17,0,34,51.53,2.64,30.002,40.955,10.99,6.958,0,22.6,20.3,3.73,0.3
1010290,ISC,3146150,1999,8,17,0,44,23.67,1.63,30.535,40.703,5.9,4.292,0,22.3,12.8,4.01,0.3
1010291,ISC,3146151,1999,8,17,0,47,1.78,0.75,30.389,40.624,9.941,12.32,90,10,,3.87,0.3
1010292,ISC,3146152,1999,8,17,0,52,59.049999,1.19,30.458,40.457,19.17,17.2,90,33,,2.9,0.3
1010293,ISC,3146153,1999,8,17,0,57,44.13,1.69,29.717,40.721,6,6.3,90,20,11.7,3.87,0.3
1010294,EHB,9265825,1999,8,17,1,7,54.289999,,30.021,40.798,51,32,14,10,,4.56,0.3
1010295,ISC,3146155,1999,8,17,1,22,18.26,0.74,30.864,40.805,14.12,8.3,90,33,,3.32,0.3
1010296,ISC,3146156,1999,8,17,1,31,56.27,0.66,29.027,40.714,2.356,2.6,90,1.2,4.9,4.14,0.3
1010297,EHB,9265826,1999,8,17,1,33,8.41,,29.201,40.785,63,46,22,0.2,,5.55,0.2
1010298,ISC,3146158,1999,8,17,1,36,37.63,0.78,30.272,40.363,17.43,11.84,0,10,,3.73,0.3
1010299,ISC,3146159,1999,8,17,1,47,3.799999,0.87,29.322,40.796,5.798,5.8,90,12,6.9,3.59,0.3
1010300,ISC,3146160,1999,8,17,1,48,49,0.56,29.067,40.571,8.7,5.143,0,10,,3.45,0.3
1010301,EHB,9265827,1999,8,17,1,53,50.1,,21.782,36.269,91,49,26,49.2,5.8,4.14,0.3
1010302,ISC,3146164,1999,8,17,1,58,6.94,0.54,30.914,40.776,10.88,5.212,0,10,,3.73,0.3
1010303,ISC,3146165,1999,8,17,2,16,25.48,0.66,30.156,40.829,7.9,7.1,90,10,,3.45,0.3
1010304,ISC,3146168,1999,8,17,2,23,12.3,0.72,29.42,40.526,5.569,5.9,90,19.6,6.2,4.14,0.3
1010305,ISC,3146169,1999,8,17,2,26,14.64,1.52,30.749,40.764,10,6.726,0,0.5,11.3,4.01,0.3
1010306,ISC,3146171,1999,8,17,2,34,52.759999,0.87,30.619,40.622,4.8,3.117,0,3.7,5.8,4.28,0.3
1010307,EHB,9265828,1999,8,17,2,42,57.78,,30.614,40.649,36,23,10,10,,5.35,0.2
1010308,EHB,9265829,1999,8,17,2,50,48.06,,30.108,40.837,42,27,14,10,,5.21,0.2
1010309,ISC,3146177,1999,8,17,3,8,17.12,1.09,30.815,40.687,8.08,5.9,90,30.1,10.6,4.01,0.3
1010310,EHB,9265830,1999,8,17,3,14,2.39,,30.684,40.711,33,20,12,10,,5.35,0.2
1010311,ISC,3146179,1999,8,17,3,23,13.529999,1.1,30.255,40.744,4.3,4.7,90,2.2,7.1,4.01,0.3
1010312,EHB,9265831,1999,8,17,3,43,7.799999,,30.31,40.722,73,49,5,10,,4.01,0.3
1010313,ISC,3146181,1999,8,17,3,47,54.189999,1.31,30.701,40.751,8,5.97,0,26.7,10.8,3.73,0.3
1010314,ISC,3146184,1999,8,17,4,1,44.549999,1.18,29.108,38.758,16.36,15.5,90,0,,3.32,0.3
1010315,ISC,3146185,1999,8,17,4,14,23.339999,0.29,29.154,40.755,3.195,3.1,90,10,,4.14,0.3
1010316,ISC,3146186,1999,8,17,4,17,32.759999,1.45,30.407,40.741,15.32,7.821,0,5.4,13.6,3.32,0.3
1010317,EHB,9265832,1999,8,17,4,20,19.42,,30.451,40.673,60,36,15,10,,5.14,0.2
1010318,ISC,3146190,1999,8,17,4,24,47.71,0.54,27.819,39.761,4.7,5.3,90,15,,3.87,0.3
1010319,ISC,3146192,1999,8,17,4,33,24.8,1.69,30.648,40.835,13.21,8.902,0,5.5,12.8,3.45,0.3
1010320,ISC,3146195,1999,8,17,4,39,59.59,1.4,30.261,40.752,5.1,3.7,0,14.4,9,4.14,0.3
1010321,ISC,3146196,1999,8,17,4,44,16.539999,1.32,30.797,40.906,6.04,6.9,90,11.2,8.7,4.01,0.3
1010322,EHB,9265836,1999,8,17,5,10,10.179999,,30.23,40.778,54,35,5,10,,5.01,0.2
1010323,ISC,3146202,1999,8,17,5,29,12.82,0.79,30.378,40.884,12.34,10.32,90,33,,3.04,0.3
1010324,ISC,3146204,1999,8,17,5,45,21.96,0.76,30.023,40.744,2.691,3.3,90,7,5.4,4.14,0.3
1010325,ISC,3146206,1999,8,17,5,53,4.669999,0.48,31.116,40.995,10.1,5.446,0,10,,4.01,0.3
1010326,ISC,3146207,1999,8,17,5,54,42.99,0.42,29.01,40.745,4.625,4,90,10,,4.68,0.2
1010327,ISC,3146208,1999,8,17,5,58,31.079999,1.83,30.634,40.906,7.886,8.5,90,4.3,12.9,3.45,0.3
1010328,ISC,3146209,1999,8,17,6,1,33.2,1.26,29.91,40.774,5.9,4.3,0,11.4,8.2,3.87,0.3
1010329,ISC,3146211,1999,8,17,6,6,20.679999,0.78,30.761,40.68,10.52,9.1,90,10,,3.59,0.3
1010330,EHB,9265837,1999,8,17,6,28,1.82,,31.133,40.707,55,29,3,10,,5.21,0.2
1010331,ISC,3146215,1999,8,17,6,35,2.25,1.16,30.486,40.693,8.4,4.966,0,12.3,8.3,3.87,0.3
1010332,ISC,3146216,1999,8,17,6,35,19.469999,0.47,30.655,40.716,7.488,6.4,90,10,,4.14,0.3
1010333,ISC,3146223,1999,8,17,7,21,1.81,1,30.596,40.732,4.374,5.1,90,3.3,7.3,3.87,0.3
1010334,ISC,3146226,1999,8,17,8,9,18.5,1.29,30.726,40.724,6.141,5,90,0.3,7.7,4.01,0.3
1010335,ISC,3146228,1999,8,17,8,11,25.48,0.79,30.59,40.869,7.554,6.3,90,46.1,7.9,3.73,0.3
1010336,ISC,3146231,1999,8,17,8,32,31.87,0.47,31.111,40.905,7,4.53,0,10,,3.73,0.3
1010337,EHB,9265839,1999,8,17,9,2,12.14,,31.175,40.787,52,28,0,10,,4.81,0.2
1010338,ISC,3146239,1999,8,17,9,31,55.079999,0.31,30.067,40.722,3.197,3.9,90,7,,4.01,0.3
1010339,ISC,3146240,1999,8,17,9,36,19.44,1.41,31.088,40.899,4.3,5.1,90,23.4,12.6,4.01,0.3
1010340,ISC,3146244,1999,8,17,9,55,12.589999,0.95,30.506,40.877,8.896,11.32,90,10,,3.04,0.3
1010341,ISC,3146246,1999,8,17,10,1,42.369999,1.86,30.045,40.824,13.02,11.88,90,6.9,8.6,3.32,0.3
1010342,ISC,3146254,1999,8,17,10,46,43.009999,0.66,29.698,40.766,4.8,4.7,90,13.3,4.8,4.27,0.2
1010343,ISC,3146259,1999,8,17,11,12,4.389999,1.23,30.389,40.696,8.584,6.4,90,20.6,10.3,3.32,0.3
1010344,ISC,3146266,1999,8,17,11,36,45.81,1.03,30.3,40.717,7.824,5.2,90,20.6,8.9,3.59,0.3
1010345,EHB,9265841,1999,8,17,11,58,10.82,,30.51,40.633,59,39,179,10,,4.94,0.2
1010346,ISC,3146269,1999,8,17,11,58,33.57,1.03,30.654,41.324,15.76,14.65,90,33,,4.01,0.3
1010347,ISC,3146285,1999,8,17,13,10,25.6,0.63,29.639,40.751,5.382,4.6,90,11.7,4.8,3.18,0.3
1010348,ISC,3146297,1999,8,17,14,13,50.21,1.23,26.985,35.29,11.1,8.064,0,59.4,10.4,3.45,0.3
1010349,ISC,3146303,1999,8,17,14,31,11.199999,0.55,28.717,40.421,6.7,4.817,0,8,,2.9,0.3
1010350,ISC,3146304,1999,8,17,14,32,8.71,0.93,29.322,40.708,8.414,6.3,90,5.3,10.8,4.01,0.2
1010351,ISC,3146305,1999,8,17,14,35,6.049999,1.14,30.303,40.727,6.729,5.9,90,10.2,8.1,3.45,0.3
1010352,ISC,3146306,1999,8,17,14,37,30.87,1.11,21.839,36.289,10.56,10.32,90,65.3,10.9,3.18,0.3
1010353,EHB,9265844,1999,8,17,15,17,53.759999,,29.79,40.768,55,43,21,11.9,4.9,3.87,0.3
1010354,ISC,3146330,1999,8,17,16,33,38.539999,1.3,30.921,40.808,8.5,6.385,0,7.8,9.1,2.76,0.3
1010355,ISC,3146331,1999,8,17,16,41,18.94,0.73,30.712,40.834,7.8,5.543,0,10,,3.04,0.3
1010356,ISC,3146337,1999,8,17,17,9,14.82,0.78,30.247,40.788,3.698,4.7,90,10,6,4.27,0.2
1010357,ISC,3146338,1999,8,17,17,15,42.909999,1.45,30.221,40.803,9.326,5.5,90,8.3,8.8,3.04,0.3
1010358,ISC,3146344,1999,8,17,17,28,46.429999,1.65,30.175,40.831,9.911,9.4,90,12,9.7,3.04,0.3
1010359,ISC,3146348,1999,8,17,18,14,42.399999,0.88,30.268,40.812,5.545,4.7,90,7.2,6.5,3.32,0.3
1010360,ISC,3146351,1999,8,17,18,35,21.94,0.74,28.719,40.426,3.042,3.7,90,6.7,5.9,3.18,0.3
1010361,ISC,3146355,1999,8,17,18,52,33.899999,1.02,30.82,40.841,4.787,5.5,90,5.6,7.7,3.04,0.3
1010362,ISC,3146377,1999,8,17,20,30,41.38,0.6,29.269,40.742,3.196,3.3,90,14.8,5.2,3.45,0.3
1010363,ISC,3146386,1999,8,17,21,14,13.519999,1.14,30.681,40.705,5.385,5.7,90,24.6,10,3.45,0.3
1010364,ISC,3146391,1999,8,17,21,47,40.109999,0.91,30.007,40.821,5.5,4.9,90,12.9,6.2,3.18,0.3
1010365,ISC,3146394,1999,8,17,22,12,48.34,0.83,30.607,40.77,3.279,4.3,90,7.1,6.5,4.01,0.2
1010366,ISC,3146397,1999,8,17,22,22,20.969999,0.68,20.925,39.221,3.44,3.3,90,6.9,5.9,3.32,0.3
1010367,ISC,3146404,1999,8,17,22,45,43.24,1.21,23.055,36.032,9.2,10.88,90,22.2,7.7,3.04,0.3
1010368,ISC,3146406,1999,8,17,22,52,39.329999,1.02,27.67,40.102,3.311,4.1,90,5.7,7.7,3.04,0.3
1010369,ISC,3146407,1999,8,17,22,52,43.219999,0.84,23.131,36.086,8.4,6.01,0,19.7,6.1,3.59,0.3
1010370,ISC,3146421,1999,8,18,0,10,37.149999,1.13,30.729,40.742,8.8,5.635,0,9.1,8.6,3.04,0.3
1010371,ISC,3146435,1999,8,18,1,4,25.699999,0.88,30.72,40.705,3.787,4.3,90,7.2,6.1,4.01,0.3
1010372,ISC,3146466,1999,8,18,4,6,39.02,1.32,30.649,40.798,8.9,5.546,0,1.9,9.9,2.9,0.3
1010373,ISC,3146483,1999,8,18,5,59,43.74,0.96,30.561,40.66,5,4.9,90,1.2,7.2,4.01,0.2
1010374,ISC,3146485,1999,8,18,6,6,28.949999,0.73,29.282,40.726,5.131,4.3,90,6.1,7.1,3.32,0.3
1010375,ISC,3146490,1999,8,18,6,50,15.439999,0.47,21.873,38.143,4.54,4.1,90,5,,4.01,0.3
1010376,ISC,3146523,1999,8,18,10,21,23.699999,1.14,30.319,40.726,6.225,7.5,90,1,8.2,2.76,0.3
1010377,ISC,3146528,1999,8,18,10,52,34.329999,1.22,24.049,34.906,10.88,7.829,0,69.1,9.2,3.45,0.3
1010378,ISC,3146534,1999,8,18,11,30,44.909999,1.62,30.59,40.82,8.568,5.9,90,0.5,9.8,3.18,0.3
1010379,ISC,3146546,1999,8,18,12,49,46.259999,0.79,29.791,40.487,7.767,7.4,90,10,,2.63,0.3
1010380,ISC,3146556,1999,8,18,14,27,8.13,0.73,30.635,40.717,5.889,5.8,90,8,,3.18,0.3
1010381,ISC,3146565,1999,8,18,15,34,16.69,0.72,30.069,40.797,4.454,5.7,90,7.6,6.8,4.27,0.2
1010382,ISC,3146567,1999,8,18,15,50,19.039999,0.98,30.447,40.549,10.66,6.663,0,10,,3.18,0.3
1010383,ISC,3146605,1999,8,18,21,15,54.1,0.97,30.63,40.768,4.54,5.2,90,1.9,7.1,3.94,0.2
1010384,ISC,3146618,1999,8,18,23,17,59.049999,0.97,30.676,40.705,5.974,6,90,20,11.1,3.32,0.3
1010385,ISC,3146620,1999,8,18,23,29,55.149999,0.63,22.115,36.079,5.8,3.678,0,62.9,5.8,4.28,0.3
1010386,ISC,3146646,1999,8,19,1,52,19.76,1.6,31.033,40.767,7.9,5,0,28,14.9,4.28,0.3
1010387,ISC,3146702,1999,8,19,8,12,59,0.86,21.976,36.122,8.4,5.111,0,66.8,8.5,3.18,0.3
1010388,ISC,3146707,1999,8,19,8,58,3.41,1.25,21.495,36.398,10.01,11.32,90,33,,3.32,0.3
1010389,EHB,9265857,1999,8,19,13,4,14.769999,,30.715,40.668,61,35,2,10,,4.61,0.2
1010390,EHB,9265858,1999,8,19,14,16,0.64,,29.194,40.6,50,34,3,8.8,4.6,4.74,0.2
1010391,ISC,3146738,1999,8,19,14,24,33.82,0.62,29.021,40.611,3.708,4.3,90,5.1,5.8,3.87,0.3
1010392,ISC,3146746,1999,8,19,14,47,55.439999,0.51,29.06,40.577,5.7,5.7,90,10,,3.45,0.3
1010393,EHB,9265859,1999,8,19,15,17,47.289999,,29.205,40.571,44,26,7,14,4.2,5.16,0
1010394,ISC,3146754,1999,8,19,15,26,21.23,0.98,29.098,40.619,4,3.4,90,4,6.9,3.87,0.3
1010395,ISC,3146787,1999,8,19,18,34,56.35,0.89,30.55,40.73,4.458,5,90,5.3,6.3,3.87,0.3
1010396,ISC,3146842,1999,8,19,23,32,12.33,1.73,30.486,40.693,8.248,5.8,90,2.1,11.5,2.9,0.3
1010397,ISC,3146849,1999,8,20,0,3,2.29,0.6,29.846,40.766,2.69,3.4,90,9.5,4.3,4.01,0.2
1010398,EHB,9265872,1999,8,20,9,28,57.409999,,29.193,40.605,55,40,11,8.8,4.5,4.81,0.2
1010399,ISC,3146928,1999,8,20,9,48,37.57,0.82,29.802,40.738,5.467,5.4,90,12.5,5.5,4.41,0.2
1010400,ISC,3146930,1999,8,20,10,0,19.839999,0.98,30.599,40.653,4.463,4.7,90,25.8,7.4,5.14,0.2
1010401,ISC,3146970,1999,8,20,15,59,2.48,1.22,30.783,40.832,4.703,5.3,90,7.8,7.5,4.27,0.2
1010402,ISC,3146990,1999,8,20,20,12,42.49,0.74,29.074,40.61,10.21,5.14,0,10,,4.27,0.2
1010403,ISC,3147011,1999,8,21,0,40,23.719999,3.15,29.675,41.014,20.35,21.98,90,10,,2.35,0.3
1010404,ISC,3147040,1999,8,21,10,1,30.429999,1.4,29.676,40.774,8.154,10.54,90,42.1,11.6,3.59,0.3
1010405,ISC,3147089,1999,8,21,19,21,23.82,1.13,30.447,40.715,5.805,6.5,90,1.1,8.1,3.73,0.3
1010406,ISC,3147132,1999,8,22,1,47,30.329999,1.54,29.075,40.609,5.3,3.708,0,23.9,13.7,3.87,0.3
1010407,EHB,9265898,1999,8,22,14,31,3.229999,,30.716,40.607,55,33,179,25.8,4.4,5.35,0.2
1010408,ISC,3147240,1999,8,22,17,22,58.13,0.8,30.066,40.611,6.067,7.1,90,7,6,3.32,0.3
1010409,ISC,3147445,1999,8,23,18,7,41.159999,0.92,30.485,40.715,4.627,5.7,90,4,6.7,3.04,0.3
1010410,ISC,3147462,1999,8,23,20,35,25.73,0.82,30.562,40.781,3.614,4.6,90,5.3,6.5,3.87,0.3
1010411,ISC,3147472,1999,8,23,21,44,30.39,1.2,30.607,40.694,6.8,5,90,17.7,10.2,3.32,0.3
1010412,ISC,3147474,1999,8,23,21,54,51.799999,0.33,29.192,40.684,3.367,3.7,90,10,,4.27,0.2
1010413,ISC,3147495,1999,8,24,0,55,38.009999,0.79,20.969,39.187,3.269,4.2,90,3.6,7.4,3.32,0.3
1010414,ISC,3147598,1999,8,24,18,58,58.24,0.84,30.023,40.749,4.373,4.8,90,9,6.7,3.45,0.3
1010415,EHB,9265919,1999,8,24,20,2,10.769999,,21.988,38.034,56,42,9,52,4.5,4.54,0.2
1010416,ISC,3147744,1999,8,25,17,46,16.62,0.36,31.698,36.198,4.658,4.7,90,90.2,6.9,3.45,0.3
1010417,ISC,3147803,1999,8,26,5,37,59.469999,0.46,30.895,37.944,7.878,5.8,90,10,,4.01,0.3
1010418,ISC,3147810,1999,8,26,6,35,54.21,0.45,30.874,37.947,6.127,6.1,90,7,,4.21,0.2
1010419,ISC,3147857,1999,8,26,12,44,44.17,0.77,23.897,39.605,3.677,3.6,90,9.7,5.9,3.59,0.3
1010420,ISC,3147878,1999,8,26,17,35,6.339999,0.95,30.407,40.724,6.477,7.8,90,10,,3.04,0.3
1010421,ISC,3147884,1999,8,26,17,49,38.7,0.69,30.003,40.769,3.9,4.2,90,12.2,5.1,3.45,0.3
1010422,ISC,3147901,1999,8,26,20,17,33.679999,1.02,30.449,40.709,4.964,6.5,90,0.8,7.8,3.45,0.3
1010423,ISC,3148047,1999,8,27,22,50,21.37,4.02,26.739,34.845,22.75,8.472,0,2.9,17.6,3.94,0.2
1010424,ISC,3148073,1999,8,28,3,54,12.96,2.31,21.727,37.12,26.75,18.85,0,15.5,10.7,3.45,0.3
1010425,ISC,3148095,1999,8,28,8,27,45.25,1.02,30.058,40.778,4.959,5.5,90,4,8.3,2.9,0.3
1010426,ISC,3148112,1999,8,28,11,38,35.439999,0.63,21.546,36.774,6.2,4,0,51.3,6.4,3.73,0.3
1010427,EHB,9265957,1999,8,28,20,16,35.71,,30.567,35.076,46,23,29,38.1,3.3,4.88,0.2
1010428,EHB,9265969,1999,8,29,10,15,4.719999,,31.093,40.77,50,31,179,10,,4.27,0.2
1010429,ISC,3148291,1999,8,30,3,52,52.799999,0.56,30.56,40.671,5.388,5.1,90,10,,3.04,0.3
1010430,EHB,9265981,1999,8,31,8,10,51.369999,,29.911,40.767,30,18,9,8.4,,5.18,0
1010431,EHB,9265982,1999,8,31,8,33,25.89,,29.908,40.697,49,40,9,10,,4.74,0.2
1010432,ISC,3148516,1999,8,31,22,28,33.75,0.69,29.077,40.613,3.1,2.275,0,4.5,5.1,4.54,0.2
1010433,ISC,3325697,1999,9,1,2,14,41.88,0.44,21.271,37.558,4.2,2.552,0,65.2,5.2,3.87,0.3
1010434,ISC,3325706,1999,9,1,3,23,27.739999,0.65,29.072,40.612,3.876,4.2,90,8.6,5.8,3.45,0.3
1010435,ISC,3325850,1999,9,2,9,7,21.64,0.66,21.323,38.019,5.597,5.4,90,5,,2.63,0.3
1010436,ISC,3325872,1999,9,2,14,25,20.32,0.36,30.604,40.603,3.455,4.2,90,14,,3.87,0.3
1010437,EHB,9266004,1999,9,3,5,29,33.75,,23.253,38.393,70,55,30,7.3,8.1,4.74,0.2
1010438,ISC,3325956,1999,9,3,7,14,49.21,1.23,27.367,34.546,6.126,6.3,90,30.5,11.5,4.14,0.2
1010439,ISC,3326064,1999,9,4,10,30,53.38,0.74,29.935,40.7,3.3,3.4,90,10.4,5.5,4.74,0.2
1010440,ISC,3326188,1999,9,5,16,45,35.2,0.52,20.353,38.619,4.4,4.9,90,5,,3.59,0.3
1010441,ISC,3326201,1999,9,5,19,52,47.52,0.93,30.567,40.641,3.538,4.2,90,10.2,6.7,3.73,0.3
1010442,ISC,3326240,1999,9,6,6,33,26.809999,0.72,29.746,40.788,4.706,4.2,90,17.2,6.3,3.59,0.3
1010443,ISC,3326242,1999,9,6,7,0,1.05,1.26,31.011,40.792,4.5,4.4,90,6.8,8.5,3.59,0.3
1010444,ISC,3326301,1999,9,6,19,44,29.399999,1.24,31.081,40.767,9.5,4.287,0,5.8,9.7,3.45,0.3
1010445,ISC-GEM,1655758,1999,9,7,11,56,51.03,,23.507,38.066,4,3.1,28.7,10,3.5,5.98,0.1
1010446,EHB,9266044,1999,9,7,12,5,14.279999,,23.751,38.166,80,46,160,7,12.3,4.56,0.3
1010447,EHB,9266045,1999,9,7,12,8,17.44,,23.656,38.185,114,79,169,45.6,9.4,4.01,0.3
1010448,ISC,3326367,1999,9,7,12,10,42.399999,0.78,23.649,38.126,10.22,10,90,10,,4.14,0.3
1010449,ISC,3326369,1999,9,7,12,16,11.22,0.5,23.993,37.955,7.2,5.426,0,10,,3.73,0.3
1010450,EHB,9266046,1999,9,7,12,20,29.149999,,23.61,38.125,99,62,166,36.1,8.1,4.14,0.3
1010451,ISC,3326386,1999,9,7,13,5,47.56,0.67,23.607,38.124,3.231,3,90,23.5,6.3,4.01,0.3
1010452,ISC,3326405,1999,9,7,15,35,32.869999,0.8,23.617,38.124,3.755,3.9,90,14.5,6.8,4.28,0.3
1010453,ISC,3326408,1999,9,7,15,42,50.159999,0.9,23.497,38.148,4.365,3.6,90,1.2,7.9,3.73,0.3
1010454,ISC,3326421,1999,9,7,17,19,20.829999,0.47,23.635,38.099,3.145,3.2,90,16.5,5.1,4.01,0.2
1010455,EHB,9266050,1999,9,7,20,32,27.89,,23.516,38.076,48,38,12,21.3,5.7,4.01,0.3
1010456,EHB,9266051,1999,9,7,20,44,56.729999,,23.626,38.091,45,28,14,16.2,3.8,5.08,0.2
1010457,ISC,3326481,1999,9,8,3,21,32.429999,0.51,23.697,38.087,3.931,3.9,90,16.2,5.8,3.73,0.3
1010458,ISC,3326485,1999,9,8,3,35,20.219999,0.47,23.772,38.097,3.232,3.2,90,18.4,4.8,3.73,0.3
1010459,ISC,3326506,1999,9,8,8,23,9.82,0.42,23.596,38.167,5.585,3.8,90,12,,4.56,0.3
1010460,EHB,9266058,1999,9,8,12,55,2.08,,23.647,38.08,47,33,9,23.1,4.2,4.41,0.2
1010461,ISC,3326532,1999,9,8,13,18,20.399999,0.52,23.725,38.069,3.932,4.8,90,16.4,6,3.73,0.3
1010462,ISC,3326547,1999,9,8,16,50,37.82,0.74,23.664,38.14,3.667,3.2,90,9.3,6,3.32,0.3
1010463,EHB,9266060,1999,9,8,16,54,9.46,,23.656,38.126,41,35,10,19.3,3.5,4.14,0.3
1010464,ISC,3326565,1999,9,8,20,23,35.21,0.62,23.659,38.205,5.757,4.3,90,15.8,7.5,3.59,0.3
1010465,ISC,3326573,1999,9,8,21,58,51.609999,0.92,23.515,38.15,4.277,4.2,90,12.6,8.5,3.73,0.3
1010466,ISC,3326584,1999,9,9,1,32,7.62,0.62,29.146,40.702,3.4,3.3,90,8.5,5.1,4.27,0.2
1010467,ISC,3326623,1999,9,9,8,11,58.179999,0.77,25.813,40.255,2.203,2.4,90,11,5.8,3.87,0.3
1010468,EHB,9266065,1999,9,9,8,15,36.829999,,25.811,40.268,35,23,7,4.7,4.7,5.01,0.2
1010469,ISC,3326693,1999,9,9,20,21,49.2,0.75,29.943,40.738,4.458,3.8,90,11.2,5.4,3.18,0.3
1010470,ISC,3326773,1999,9,10,14,49,56.5,0.45,23.752,38.067,3.6,3.2,90,15.8,4.9,3.59,0.3
1010471,ISC,3326943,1999,9,12,6,17,40.659999,0.33,23.788,38.085,3.058,3.2,90,10,,3.87,0.3
1010472,ISC,3327067,1999,9,13,10,57,3.31,0.74,19.575,40.642,2.78,3.1,90,10.4,6.1,3.18,0.3
1010473,ISC-GEM,1655942,1999,9,13,11,55,30.41,,30.047,40.761,3.8,2.9,16.6,15,3.6,5.79,0.1
1010474,ISC,3327181,1999,9,14,21,49,9.929999,0.39,23.986,40.766,3.447,4,90,5,,3.59,0.3
1010475,ISC,3327349,1999,9,16,17,58,45.149999,0.7,30.271,40.494,6.331,5.5,90,15,,2.76,0.3
1010476,ISC,3327472,1999,9,17,19,50,5.389999,0.69,30.134,40.774,2.438,3.2,90,9.7,5,4.27,0.2
1010477,EHB,9266141,1999,9,18,0,48,26.8,,29.225,40.599,48,32,12,9.3,4.3,5.01,0.2
1010478,ISC,3327588,1999,9,18,11,29,40.729999,0.68,21.808,37.38,6.704,5.7,90,5,,3.73,0.3
1010479,ISC,3327760,1999,9,19,20,26,35.81,0.69,30.481,40.691,2.693,3,90,5.6,4.8,4.34,0.2
